frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-25.0,0.61,136.0,959538.0,19275.0
850.0,-24.5,0.64,148.0,959538.0,22827.0
850.0,-24.0,0.68,161.0,959538.0,27014.0
850.0,-23.5,0.7,173.0,959538.0,31191.0
850.0,-23.0,0.72,186.0,959538.0,36054.0
850.0,-22.5,0.75,201.0,959538.0,42104.0
850.0,-22.0,0.78,217.0,959538.0,49074.0
850.0,-21.5,0.8,233.0,959538.0,56578.0
850.0,-21.0,0.82,250.0,959538.0,65135.0
850.0,-20.5,0.84,268.0,959538.0,74852.0
850.0,-20.0,0.86,288.0,959538.0,86441.0
850.0,-19.5,2.77,296.0,281885.0,310821.0
850.0,-19.0,6.4,296.0,108698.0,806049.0
850.0,-18.5,10.28,297.0,60763.0,1451689.0
850.0,-18.0,13.69,297.0,40641.0,2170443.0
850.0,-17.5,16.9,296.0,29162.0,3004457.0
850.0,-17.0,19.59,296.0,22413.0,3909159.0
850.0,-16.5,22.06,296.0,17743.0,4938060.0
850.0,-16.0,24.24,297.0,14486.0,6089258.0
850.0,-15.5,25.55,293.0,11924.0,7199681.0
850.0,-15.0,26.9,293.0,10094.0,8504953.0
850.0,-14.5,27.94,297.0,8897.0,9914465.0
850.0,-14.0,28.56,296.0,7707.0,11368366.0
850.0,-13.5,29.08,296.0,6746.0,12987844.0
850.0,-13.0,29.37,296.0,5952.0,14720430.0
850.0,-12.5,29.5,297.0,5318.0,16586874.0
850.0,-12.0,29.41,297.0,4754.0,18554690.0
850.0,-11.5,28.87,297.0,4316.0,20437673.0
850.0,-11.0,28.28,296.0,3900.0,22465641.0
850.0,-10.5,27.85,297.0,3554.0,24819639.0
850.0,-10.0,27.17,296.0,3225.0,27167751.0
850.0,-9.5,26.61,297.0,2954.0,29860866.0
850.0,-9.0,25.8,296.0,2698.0,32474425.0
850.0,-8.5,25.03,295.0,2461.0,35361641.0
850.0,-8.0,24.1,295.0,2278.0,38202370.0
850.0,-7.5,23.84,298.0,2095.0,42388544.0
850.0,-7.0,22.69,297.0,1948.0,45281827.0
850.0,-6.5,21.75,295.0,1787.0,48698936.0
850.0,-6.0,20.7,292.0,1640.0,51990243.0
850.0,-5.5,20.47,297.0,1529.0,57690647.0
850.0,-5.0,19.26,294.0,1419.0,60913319.0
850.0,-4.5,18.25,291.0,1308.0,64740825.0
850.0,-4.0,17.33,290.0,1219.0,68990976.0
850.0,-3.5,16.67,292.0,1145.0,74466375.0
850.0,-3.0,16.1,294.0,1071.0,80705882.0
850.0,-2.5,15.3,293.0,998.0,86021042.0
850.0,-2.0,14.62,292.0,924.0,92277056.0
850.0,-1.5,13.59,287.0,856.0,96225467.0
850.0,-1.0,13.29,294.0,819.0,105538461.0
850.0,-0.5,12.41,287.0,745.0,110562416.0
850.0,0.0,11.98,291.0,707.0,119775106.0
850.0,0.5,11.01,284.0,653.0,123516079.0
850.0,1.0,10.62,287.0,616.0,133715909.0
850.0,1.5,10.07,287.0,579.0,142260794.0
850.0,2.0,9.59,287.0,542.0,151972324.0
850.0,2.5,9.11,286.0,505.0,161972277.0
850.0,3.0,8.52,282.0,468.0,169923076.0
850.0,3.5,8.07,279.0,431.0,180605568.0
850.0,4.0,8.09,296.0,431.0,203285382.0
850.0,4.5,7.13,281.0,393.0,200918575.0
850.0,5.0,6.65,274.0,357.0,210296918.0
850.0,5.5,6.59,289.0,357.0,233952380.0
850.0,6.0,6.0,276.0,319.0,238796238.0
850.0,6.5,6.02,293.0,319.0,269119122.0
850.0,7.0,5.41,277.0,283.0,271127208.0
850.0,7.5,5.43,294.0,283.0,305427561.0
850.0,8.0,4.82,273.0,245.0,304200000.0
850.0,8.5,4.85,290.0,245.0,343265306.0
850.0,9.0,4.2,264.0,209.0,333473684.0
850.0,9.5,4.21,280.0,209.0,375119617.0
850.0,10.0,3.63,249.0,171.0,362578947.0
862.5,-25.0,0.77,153.0,959538.0,24396.0
862.5,-24.5,0.81,166.0,959538.0,28717.0
862.5,-24.0,0.85,180.0,959538.0,33766.0
862.5,-23.5,0.88,194.0,959538.0,39223.0
862.5,-23.0,0.91,209.0,959538.0,45522.0
862.5,-22.5,0.96,228.0,959538.0,54176.0
862.5,-22.0,0.97,242.0,959538.0,61033.0
862.5,-21.5,1.0,260.0,959538.0,70450.0
862.5,-21.0,1.02,279.0,959538.0,81123.0
862.5,-20.5,1.5,297.0,661569.0,133333.0
862.5,-20.0,5.64,297.0,156478.0,563715.0
862.5,-19.5,9.56,297.0,82207.0,1073010.0
862.5,-19.0,13.43,297.0,52161.0,1691091.0
862.5,-18.5,16.83,296.0,36852.0,2377510.0
862.5,-18.0,20.05,297.0,27754.0,3178244.0
862.5,-17.5,22.71,296.0,21699.0,4037789.0
862.5,-17.0,25.09,295.0,17382.0,5006616.0
862.5,-16.5,27.02,296.0,14486.0,6048322.0
862.5,-16.0,29.13,300.0,12301.0,7316478.0
862.5,-15.5,30.32,299.0,10462.0,8545306.0
862.5,-15.0,31.31,300.0,9091.0,9899901.0
862.5,-14.5,31.53,298.0,7938.0,11187200.0
862.5,-14.0,31.44,296.0,7000.0,12516571.0
862.5,-13.5,31.73,297.0,6223.0,14174674.0
862.5,-13.0,32.35,300.0,5551.0,16213294.0
862.5,-12.5,31.44,297.0,4989.0,17680697.0
862.5,-12.0,31.7,300.0,4499.0,20004445.0
862.5,-11.5,30.93,299.0,4083.0,21895909.0
862.5,-11.0,29.68,296.0,3717.0,23571697.0
862.5,-10.5,29.15,296.0,3372.0,25983392.0
