-13.893805309734512, 0.21278594089163505
-13.044247787610619, 1.9858281850058432
-11.98230088495575, 8.123121556186334
-9.999999999999998, 34.78380503144653
-9.00884955752212, 43.8688637502087
-8.017699115044246, 50.005809261423714
-7.026548672566371, 53.43049062169532
-6.035398230088493, 55.08630405743863
-5.008849557522121, 54.855498970334494
-4.0176991150442465, 53.563199198530626
-2.991150442477874, 51.917299771803854
-1.9999999999999964, 52.865566037735846
-0.9734513274336258, 56.880043969499624
-0.017699115044244706, 59.361155173373405
0.9734513274336294, 61.25281766572048
2.0000000000000036, 62.3191823899371
2.991150442477881, 62.67782601435965
3.9823008849557553, 62.210997940668996
4.973451327433633, 60.918698168865134
6.0000000000000036, 59.154874213836464
6.991150442477878, 56.919178215617514
8.017699115044252, 54.21195803417376
9.008849557522126, 51.38663939444537
10.0353982300885, 48.08979657149217
11.026548672566378, 44.91070434685812
-11.02654867256637, 21.45328936383369
