frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-20.0,0.0,12.0,959538.0,150.0
850.0,-19.5,0.0,16.0,959538.0,266.0
850.0,-19.0,0.0,23.0,959538.0,551.0
850.0,-18.5,0.01,31.0,959538.0,1001.0
850.0,-18.0,0.01,41.0,959538.0,1751.0
850.0,-17.5,0.02,54.0,959538.0,3038.0
850.0,-17.0,0.03,70.0,959538.0,5106.0
850.0,-16.5,0.04,87.0,959538.0,7888.0
850.0,-16.0,0.05,108.0,959538.0,12155.0
850.0,-15.5,0.06,130.0,959538.0,17612.0
850.0,-15.0,0.08,156.0,959538.0,25362.0
850.0,-14.5,0.1,185.0,959538.0,35668.0
850.0,-14.0,0.12,217.0,959538.0,49074.0
850.0,-13.5,0.15,252.0,959538.0,66181.0
850.0,-13.0,0.18,291.0,959538.0,88251.0
850.0,-12.5,0.21,333.0,959538.0,115564.0
850.0,-12.0,0.24,378.0,959538.0,148909.0
850.0,-11.5,0.26,423.0,959538.0,186474.0
850.0,-11.0,0.29,474.0,959538.0,234150.0
850.0,-10.5,0.33,530.0,959538.0,292745.0
850.0,-10.0,0.36,590.0,959538.0,362778.0
850.0,-9.5,0.39,652.0,959538.0,443029.0
850.0,-9.0,0.43,718.0,959538.0,537262.0
850.0,-8.5,0.45,783.0,959538.0,638941.0
850.0,-8.0,0.47,845.0,959538.0,744134.0
850.0,-7.5,0.48,908.0,959538.0,859230.0
850.0,-7.0,0.5,974.0,959538.0,988679.0
850.0,-6.5,0.51,1044.0,959538.0,1135896.0
850.0,-6.0,6.63,1048.0,65982.0,16645509.0
850.0,-5.5,12.67,1039.0,30225.0,35716162.0
850.0,-5.0,17.75,1028.0,18831.0,56119377.0
850.0,-4.5,21.76,1017.0,13395.0,77214557.0
850.0,-4.0,24.78,1016.0,10462.0,98667176.0
850.0,-3.5,26.32,1044.0,9271.0,117564016.0
850.0,-3.0,28.46,1041.0,7598.0,142627138.0
850.0,-2.5,29.92,1038.0,6404.0,168245471.0
850.0,-2.0,31.02,1034.0,5463.0,195708585.0
850.0,-1.5,31.71,1033.0,4754.0,224461295.0
850.0,-1.0,32.04,1033.0,4193.0,254492964.0
850.0,-0.5,32.24,1026.0,3664.0,287302401.0
850.0,0.0,32.53,1030.0,3261.0,325329653.0
850.0,0.5,35.12,1038.0,2734.0,394090709.0
850.0,1.0,37.64,1039.0,2278.0,473889815.0
850.0,1.5,40.77,1035.0,1860.0,575927419.0
850.0,2.0,43.86,1031.0,1529.0,695200130.0
850.0,2.5,46.32,1038.0,1308.0,823733944.0
850.0,3.0,48.13,1032.0,1109.0,960346257.0
850.0,3.5,49.36,1031.0,962.0,1104949064.0
850.0,4.0,49.59,1010.0,819.0,1245543345.0
850.0,4.5,47.31,1045.0,819.0,1333363858.0
850.0,5.0,46.89,984.0,653.0,1482781010.0
850.0,5.5,47.6,1020.0,616.0,1688961038.0
850.0,6.0,47.09,1008.0,542.0,1874656826.0
850.0,6.5,47.21,1032.0,505.0,2108958415.0
850.0,7.0,45.37,990.0,431.0,2274013921.0
850.0,7.5,44.71,994.0,393.0,2514086513.0
850.0,8.0,43.51,990.0,357.0,2745378151.0
850.0,8.5,42.09,975.0,319.0,2980015673.0
850.0,9.0,43.01,1044.0,319.0,3416727272.0
850.0,9.5,41.01,1017.0,283.0,3654731448.0
850.0,10.0,38.64,973.0,245.0,3864200000.0
862.5,-20.0,0.0,12.0,959538.0,150.0
862.5,-19.5,0.0,16.0,959538.0,266.0
862.5,-19.0,0.0,23.0,959538.0,551.0
862.5,-18.5,0.01,31.0,959538.0,1001.0
862.5,-18.0,0.01,42.0,959538.0,1838.0
862.5,-17.5,0.02,55.0,959538.0,3152.0
862.5,-17.0,0.03,70.0,959538.0,5106.0
862.5,-16.5,0.04,89.0,959538.0,8255.0
862.5,-16.0,0.05,110.0,959538.0,12610.0
862.5,-15.5,0.07,134.0,959538.0,18713.0
862.5,-15.0,0.09,161.0,959538.0,27014.0
862.5,-14.5,0.11,190.0,959538.0,37622.0
862.5,-14.0,0.13,223.0,959538.0,51825.0
862.5,-13.5,0.16,258.0,959538.0,69370.0
862.5,-13.0,0.18,298.0,959538.0,92548.0
862.5,-12.5,0.21,340.0,959538.0,120474.0
862.5,-12.0,0.25,386.0,959538.0,155278.0
862.5,-11.5,0.28,434.0,959538.0,196298.0
862.5,-11.0,0.31,486.0,959538.0,246155.0
862.5,-10.5,0.34,542.0,959538.0,306151.0
862.5,-10.0,0.38,603.0,959538.0,378941.0
862.5,-9.5,0.41,665.0,959538.0,460872.0
862.5,-9.0,0.44,731.0,959538.0,556894.0
862.5,-8.5,0.47,796.0,959538.0,660334.0
862.5,-8.0,0.48,858.0,959538.0,767206.0
862.5,-7.5,0.5,922.0,959538.0,885930.0
862.5,-7.0,0.51,990.0,959538.0,1021429.0
862.5,-6.5,1.74,1047.0,281885.0,3888851.0
862.5,-6.0,8.04,1046.0,54159.0,20201923.0
862.5,-5.5,13.75,1037.0,27754.0,38746450.0
862.5,-5.0,18.65,1023.0,17743.0,58982641.0
862.5,-4.5,22.02,1023.0,13395.0,78128331.0
862.5,-4.0,24.83,1017.0,10462.0,98861498.0
862.5,-3.5,26.32,1044.0,9271.0,117564016.0
862.5,-3.0,28.27,1040.0,7634.0,141681949.0
862.5,-2.5,29.63,1036.0,6441.0,166634994.0
862.5,-2.0,30.59,1035.0,5551.0,192978742.0
862.5,-1.5,31.16,1032.0,4828.0,220593206.0
862.5,-1.0,31.52,1029.0,4229.0,250376211.0
862.5,-0.5,31.77,1031.0,3754.0,283154235.0
862.5,0.0,32.36,1033.0,3298.0,323556397.0
862.5,0.5,35.26,1040.0,2734.0,395610826.0
862.5,1.0,38.17,1038.0,2242.0,480572702.0
862.5,1.5,41.52,1034.0,1823.0,586481623.0
862.5,2.0,44.38,1037.0,1529.0,703315238.0
862.5,2.5,46.8,1022.0,1255.0,832258167.0
862.5,3.0,48.41,1035.0,1109.0,965937781.0
862.5,3.5,49.45,1032.0,962.0,1107093555.0
862.5,4.0,49.49,1009.0,819.0,1243078144.0
862.5,4.5,46.14,1032.0,819.0,1300395604.0
862.5,5.0,45.81,1012.0,707.0,1448577086.0
862.5,5.5,45.97,1032.0,653.0,1630970903.0
862.5,6.0,45.22,1021.0,579.0,1800416234.0
862.5,6.5,43.89,995.0,505.0,1960445544.0
862.5,7.0,43.32,1008.0,468.0,2171076923.0
862.5,7.5,42.67,1017.0,431.0,2399742459.0
862.5,8.0,41.63,1016.0,393.0,2626605597.0
862.5,8.5,40.28,1009.0,357.0,2851767507.0
862.5,9.0,38.6,989.0,319.0,3066210031.0
862.5,9.5,36.46,959.0,283.0,3249756183.0
862.5,10.0,37.93,1036.0,283.0,3792565371.0
875.0,-20.0,0.0,9.0,959538.0,84.0
875.0,-19.5,0.0,12.0,959538.0,150.0
875.0,-19.0,0.0,18.0,959538.0,337.0
875.0,-18.5,0.0,25.0,959538.0,651.0
875.0,-18.0,0.01,34.0,959538.0,1204.0
875.0,-17.5,0.01,46.0,959538.0,2205.0
875.0,-17.0,0.02,60.0,959538.0,3751.0
875.0,-16.5,0.03,77.0,959538.0,6179.0
