frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
867,-18.02,6.49,2600.0,0.0,1023870.0
867,-15.0,22.87,2600.0,0.0,7232129.0
867,-12.02,29.79,2600.0,0.0,18709859.0
867,-9.04,29.67,2600.0,0.0,37009869.0
867,-6.02,27.69,2600.0,0.0,69234563.0
867,-3.0,24.47,2600.0,0.0,122640516.0
867,-0.02,19.73,2600.0,0.0,196393489.0
867,3.0,16.97,2600.0,0.0,338596015.0
867,5.98,13.67,2600.0,0.0,541712073.0
867,8.96,10.82,2600.0,0.0,851583544.0
