frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-25.0,0.26,88.0,959538.0,8070.0
850.0,-24.5,0.26,94.0,959538.0,9208.0
850.0,-24.0,0.27,102.0,959538.0,10842.0
850.0,-23.5,0.29,111.0,959538.0,12840.0
850.0,-23.0,0.29,119.0,959538.0,14758.0
850.0,-22.5,0.31,129.0,959538.0,17342.0
850.0,-22.0,0.32,140.0,959538.0,20426.0
850.0,-21.5,0.34,153.0,959538.0,24396.0
850.0,-21.0,0.36,165.0,959538.0,28373.0
850.0,-20.5,0.37,178.0,959538.0,33020.0
850.0,-20.0,0.4,197.0,959538.0,40445.0
850.0,-19.5,0.41,209.0,959538.0,45522.0
850.0,-19.0,0.42,226.0,959538.0,53229.0
850.0,-18.5,0.44,245.0,959538.0,62556.0
850.0,-18.0,0.48,269.0,959538.0,75412.0
850.0,-17.5,0.48,287.0,959538.0,85842.0
850.0,-17.0,0.5,310.0,959538.0,100152.0
850.0,-16.5,0.53,337.0,959538.0,118358.0
850.0,-16.0,0.55,363.0,959538.0,137325.0
850.0,-15.5,0.57,394.0,959538.0,161782.0
850.0,-15.0,0.6,426.0,959538.0,189128.0
850.0,-14.5,0.62,459.0,959538.0,219565.0
850.0,-14.0,0.64,495.0,959538.0,255357.0
850.0,-13.5,0.66,532.0,959538.0,294958.0
850.0,-13.0,0.68,573.0,959538.0,342174.0
850.0,-12.5,0.71,617.0,959538.0,396741.0
850.0,-12.0,0.73,664.0,959538.0,459487.0
850.0,-11.5,0.76,718.0,959538.0,537262.0
850.0,-11.0,0.78,771.0,959538.0,619507.0
850.0,-10.5,0.8,828.0,959538.0,714493.0
850.0,-10.0,0.82,888.0,959538.0,821795.0
850.0,-9.5,0.84,952.0,959538.0,944521.0
850.0,-9.0,0.86,1020.0,959538.0,1084271.0
850.0,-8.5,1.87,1045.0,412378.0,2648116.0
850.0,-8.0,5.29,1038.0,128598.0,8378388.0
850.0,-7.5,10.43,1047.0,59130.0,18538964.0
850.0,-7.0,17.0,1047.0,32322.0,33915258.0
850.0,-6.5,23.65,1045.0,20627.0,52941532.0
850.0,-6.0,30.01,1045.0,14486.0,75384854.0
850.0,-5.5,35.58,1042.0,10828.0,100273734.0
850.0,-5.0,40.37,1046.0,8570.0,127668144.0
850.0,-4.5,44.43,1045.0,6927.0,157647610.0
850.0,-4.0,47.85,1045.0,5733.0,190480551.0
850.0,-3.5,50.26,1045.0,4864.0,224511718.0
850.0,-3.0,52.33,1044.0,4156.0,262256015.0
850.0,-2.5,53.63,1046.0,3628.0,301575523.0
850.0,-2.0,54.7,1043.0,3152.0,345129758.0
850.0,-1.5,55.24,1041.0,2771.0,391079393.0
850.0,-1.0,55.65,1043.0,2461.0,442035351.0
850.0,-0.5,55.7,1046.0,2204.0,496422867.0
850.0,0.0,55.42,1039.0,1948.0,554168891.0
850.0,0.5,54.56,1035.0,1750.0,612128571.0
850.0,1.0,54.15,1045.0,1602.0,681663545.0
850.0,1.5,53.24,1046.0,1455.0,751969759.0
850.0,2.0,51.97,1038.0,1308.0,823733944.0
850.0,2.5,50.77,1033.0,1182.0,902782571.0
850.0,3.0,49.17,1025.0,1071.0,980975723.0
850.0,3.5,48.22,1038.0,998.0,1079603206.0
850.0,4.0,47.14,1046.0,924.0,1184108225.0
850.0,4.5,44.57,1037.0,856.0,1256272196.0
850.0,5.0,42.96,1030.0,781.0,1358386683.0
850.0,5.5,41.23,1017.0,707.0,1462926449.0
850.0,6.0,39.55,1014.0,653.0,1574572741.0
850.0,6.5,38.78,1033.0,616.0,1732287337.0
850.0,7.0,37.49,1043.0,579.0,1878841105.0
850.0,7.5,34.44,989.0,505.0,1936873267.0
850.0,8.0,33.12,989.0,468.0,2090002136.0
850.0,8.5,31.48,980.0,431.0,2228306264.0
850.0,9.0,31.84,1044.0,431.0,2528853828.0
850.0,9.5,30.11,1027.0,393.0,2683788804.0
850.0,10.0,28.97,1017.0,357.0,2897168067.0
862.5,-25.0,0.26,88.0,959538.0,8070.0
862.5,-24.5,0.26,94.0,959538.0,9208.0
862.5,-24.0,0.27,102.0,959538.0,10842.0
862.5,-23.5,0.28,109.0,959538.0,12382.0
862.5,-23.0,0.29,118.0,959538.0,14511.0
862.5,-22.5,0.32,131.0,959538.0,17884.0
862.5,-22.0,0.31,138.0,959538.0,19847.0
862.5,-21.5,0.33,150.0,959538.0,23448.0
862.5,-21.0,0.34,162.0,959538.0,27350.0
862.5,-20.5,0.37,177.0,959538.0,32650.0
862.5,-20.0,0.38,191.0,959538.0,38019.0
862.5,-19.5,0.4,207.0,959538.0,44655.0
862.5,-19.0,0.41,223.0,959538.0,51825.0
862.5,-18.5,0.43,242.0,959538.0,61033.0
862.5,-18.0,0.45,262.0,959538.0,71538.0
862.5,-17.5,0.47,284.0,959538.0,84057.0
862.5,-17.0,0.49,307.0,959538.0,98223.0
862.5,-16.5,0.51,332.0,959538.0,114871.0
862.5,-16.0,0.53,359.0,959538.0,134315.0
862.5,-15.5,0.56,389.0,959538.0,157701.0
862.5,-15.0,0.58,420.0,959538.0,183838.0
862.5,-14.5,0.6,453.0,959538.0,213862.0
862.5,-14.0,0.62,488.0,959538.0,248186.0
862.5,-13.5,0.65,526.0,959538.0,288342.0
862.5,-13.0,0.67,566.0,959538.0,333864.0
862.5,-12.5,0.69,610.0,959538.0,387790.0
862.5,-12.0,0.71,655.0,959538.0,447116.0
862.5,-11.5,0.74,707.0,959538.0,520926.0
862.5,-11.0,0.76,759.0,959538.0,600373.0
