950,-4.960063897763578,0,3.0
950,-4.041533546325879,20.509554140127392,3.0
950,-3.003194888178914,34.77707006369427,3.0
950,-2.004792332268371,44.968152866242036,3.0
950,-1.00638977635783,50.44585987261146,3.0
950,-0.007987220447287058,54.52229299363057,3.0
950,0.9904153354632577,55.54140127388535,3.0
950,1.9888178913738006,54.90445859872611,3.0
950,2.9872204472843418,53.37579617834395,3.0
950,3.9856230031948847,51.0828025477707,3.0
950,5.0239616613418505,49.554140127388536,3.0
950,6.022364217252392,55.03184713375796,3.0
950,6.980830670926515,60.509554140127385,3.0
950,8.019169329073481,64.45859872611464,3.0
950,8.977635782747601,65.47770700636943,3.0
950,10.015974440894567,67.77070063694268,3.0
950,10.974440894568687,68.78980891719745,3.0
950,12.012779552715653,68.9171974522293,3.0
950,13.011182108626194,68.15286624203821,3.0
950,14.009584664536735,66.7515923566879,3.0
950,14.968051118210855,65.35031847133757,3.0
950,16.00638977635782,61.78343949044586,3.0
950,17.004792332268366,58.72611464968153,3.0
950,18.003194888178907,55.796178343949045,3.0
950,19.001597444089448,52.73885350318471,3.0
950,19.999999999999996,48.789808917197455,3.0
