frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.24,48.0,972083.0,2370.0
850.0,-29.5,0.22,49.0,972083.0,2469.0
850.0,-29.0,0.21,51.0,972083.0,2675.0
850.0,-28.5,0.2,52.0,972083.0,2781.0
850.0,-28.0,0.2,56.0,972083.0,3226.0
850.0,-27.5,0.22,61.0,972083.0,3827.0
850.0,-27.0,0.22,66.0,972083.0,4481.0
850.0,-26.5,0.26,75.0,972083.0,5786.0
850.0,-26.0,0.29,84.0,972083.0,7258.0
850.0,-25.5,0.36,99.0,972083.0,10082.0
850.0,-25.0,0.51,125.0,972083.0,16073.0
850.0,-24.5,0.71,156.0,972083.0,25034.0
850.0,-24.0,1.03,200.0,972083.0,41148.0
850.0,-23.5,1.45,251.0,972083.0,64810.0
850.0,-23.0,2.09,319.0,972083.0,104683.0
850.0,-22.5,2.9,398.0,972083.0,162953.0
850.0,-22.0,3.8,483.0,972083.0,239988.0
850.0,-21.5,5.02,588.0,972083.0,355673.0
850.0,-21.0,4.09,562.0,972083.0,324914.0
850.0,-20.5,5.45,687.0,972083.0,485523.0
850.0,-20.0,6.85,816.0,972083.0,684978.0
850.0,-19.5,8.24,948.0,972083.0,924513.0
850.0,-19.0,9.57,1082.0,972083.0,1204345.0
850.0,-18.5,10.75,1215.0,972083.0,1518620.0
850.0,-18.0,11.71,1343.0,972083.0,1855447.0
850.0,-17.5,12.5,1470.0,972083.0,2222958.0
850.0,-17.0,14.36,1543.0,830864.0,2865509.0
850.0,-16.5,17.76,1545.0,600482.0,3975181.0
850.0,-16.0,20.9,1542.0,452981.0,5249147.0
850.0,-15.5,23.44,1543.0,360357.0,6606917.0
850.0,-15.0,25.9,1541.0,289961.0,8189656.0
850.0,-14.5,27.9,1537.0,238624.0,9899963.0
850.0,-14.0,29.49,1528.0,198852.0,11741315.0
850.0,-13.5,30.79,1533.0,170866.0,13753988.0
850.0,-13.0,31.78,1529.0,146782.0,15927300.0
850.0,-12.5,32.48,1521.0,126644.0,18267276.0
850.0,-12.0,32.92,1515.0,110490.0,20773146.0
850.0,-11.5,34.07,1454.0,87642.0,24122178.0
850.0,-11.0,34.75,1547.0,86706.0,27601423.0
850.0,-10.5,34.58,1546.0,77544.0,30822707.0
850.0,-10.0,34.35,1545.0,69487.0,34352109.0
850.0,-9.5,33.98,1549.0,62933.0,38126277.0
850.0,-9.0,33.4,1543.0,56618.0,42051096.0
850.0,-8.5,32.85,1547.0,51568.0,46408800.0
850.0,-8.0,32.01,1541.0,46803.0,50737794.0
850.0,-7.5,31.28,1547.0,43025.0,55623683.0
850.0,-7.0,30.39,1542.0,39214.0,60635589.0
850.0,-6.5,29.56,1545.0,36074.0,66170233.0
850.0,-6.0,28.54,1536.0,32912.0,71684978.0
850.0,-5.5,27.65,1540.0,30438.0,77915763.0
850.0,-5.0,26.62,1534.0,27950.0,84191627.0
850.0,-4.5,25.63,1532.0,25808.0,90941723.0
850.0,-4.0,24.52,1531.0,24015.0,97604039.0
850.0,-3.5,23.47,1526.0,22215.0,104824487.0
850.0,-3.0,22.57,1533.0,20771.0,113142795.0
850.0,-2.5,21.6,1532.0,19321.0,121475285.0
850.0,-2.0,20.58,1523.0,17867.0,129821962.0
850.0,-1.5,19.71,1530.0,16774.0,139555264.0
850.0,-1.0,18.8,1530.0,15679.0,149301613.0
850.0,-0.5,17.85,1523.0,14581.0,159078869.0
850.0,0.0,16.87,1508.0,13479.0,168711625.0
862.5,-30.0,0.25,49.0,972083.0,2469.0
862.5,-29.5,0.22,49.0,972083.0,2469.0
862.5,-29.0,0.21,51.0,972083.0,2675.0
862.5,-28.5,0.21,54.0,972083.0,2999.0
862.5,-28.0,0.21,57.0,972083.0,3342.0
862.5,-27.5,0.22,62.0,972083.0,3954.0
862.5,-27.0,0.29,75.0,972083.0,5786.0
862.5,-26.5,0.34,86.0,972083.0,7608.0
862.5,-26.0,0.43,102.0,972083.0,10702.0
862.5,-25.5,0.56,124.0,972083.0,15817.0
862.5,-25.0,0.81,158.0,972083.0,25680.0
862.5,-24.5,1.21,204.0,972083.0,42811.0
862.5,-24.0,1.64,252.0,972083.0,65327.0
862.5,-23.5,2.33,318.0,972083.0,104028.0
862.5,-23.0,3.15,392.0,972083.0,158077.0
862.5,-22.5,4.2,479.0,972083.0,236030.0
862.5,-22.0,5.47,579.0,972083.0,344868.0
862.5,-21.5,4.56,560.0,972083.0,322606.0
862.5,-21.0,5.95,678.0,972083.0,472885.0
862.5,-20.5,7.61,812.0,972083.0,678279.0
862.5,-20.0,9.13,942.0,972083.0,912847.0
862.5,-19.5,10.48,1069.0,972083.0,1175579.0
862.5,-19.0,11.65,1194.0,972083.0,1466578.0
862.5,-18.5,12.71,1321.0,972083.0,1795156.0
862.5,-18.0,13.61,1448.0,972083.0,2156918.0
862.5,-17.5,14.96,1543.0,894898.0,2660469.0
862.5,-17.0,18.44,1545.0,648818.0,3679036.0
862.5,-16.5,21.54,1545.0,494962.0,4822642.0
862.5,-16.0,24.31,1546.0,391389.0,6106753.0
862.5,-15.5,26.37,1536.0,317431.0,7432468.0
862.5,-15.0,28.36,1534.0,262369.0,8968879.0
862.5,-14.5,29.97,1539.0,222744.0,10633377.0
862.5,-14.0,31.29,1542.0,190868.0,12457635.0
862.5,-13.5,32.35,1534.0,162848.0,14450014.0
862.5,-13.0,33.19,1541.0,142759.0,16634194.0
862.5,-12.5,33.55,1521.0,122609.0,18868443.0
862.5,-12.0,33.89,1537.0,110490.0,21380839.0
862.5,-11.5,34.78,1469.0,87642.0,24622452.0
862.5,-11.0,35.26,1547.0,85454.0,28005815.0
862.5,-10.5,35.01,1549.0,76904.0,31199950.0
862.5,-10.0,34.6,1547.0,69161.0,34603447.0
862.5,-9.5,34.16,1549.0,62603.0,38327252.0
862.5,-9.0,33.49,1545.0,56618.0,42160178.0
862.5,-8.5,32.77,1540.0,51229.0,46294091.0
862.5,-8.0,31.95,1545.0,47145.0,50631562.0
862.5,-7.5,31.0,1534.0,42680.0,55134864.0
862.5,-7.0,30.11,1535.0,39214.0,60086321.0
862.5,-6.5,29.35,1547.0,36424.0,65704178.0
862.5,-6.0,28.31,1538.0,33264.0,71111231.0
862.5,-5.5,27.43,1543.0,30792.0,77320375.0
862.5,-5.0,26.39,1537.0,28306.0,83458242.0
862.5,-4.5,25.41,1536.0,26165.0,90169921.0
862.5,-4.0,24.35,1537.0,24374.0,96921678.0
862.5,-3.5,23.31,1533.0,22575.0,104101395.0
862.5,-3.0,22.22,1521.0,20771.0,111378412.0
862.5,-2.5,21.45,1541.0,19684.0,120640164.0
862.5,-2.0,20.17,1508.0,17867.0,127277326.0
862.5,-1.5,19.55,1540.0,17138.0,138382541.0
862.5,-1.0,18.4,1514.0,15679.0,146195293.0
862.5,-0.5,17.48,1507.0,14581.0,155753994.0
862.5,0.0,16.82,1526.0,13847.0,168171878.0
875.0,-30.0,0.26,50.0,972083.0,2571.0
875.0,-29.5,0.24,51.0,972083.0,2675.0
875.0,-29.0,0.23,53.0,972083.0,2889.0
875.0,-28.5,0.22,55.0,972083.0,3111.0
875.0,-28.0,0.23,59.0,972083.0,3580.0
875.0,-27.5,0.24,64.0,972083.0,4213.0
875.0,-27.0,0.37,85.0,972083.0,7432.0
875.0,-26.5,0.51,105.0,972083.0,11341.0
875.0,-26.0,0.71,132.0,972083.0,17924.0
875.0,-25.5,0.98,164.0,972083.0,27668.0
875.0,-25.0,1.42,209.0,972083.0,44935.0
875.0,-24.5,2.04,265.0,972083.0,72241.0
875.0,-24.0,2.8,329.0,972083.0,111349.0
875.0,-23.5,3.67,399.0,972083.0,163773.0
875.0,-23.0,4.73,480.0,972083.0,237016.0
875.0,-22.5,6.01,573.0,972083.0,337758.0
875.0,-22.0,4.99,553.0,972083.0,314591.0
875.0,-21.5,6.25,656.0,972083.0,442694.0
875.0,-21.0,7.94,783.0,972083.0,630696.0
875.0,-20.5,9.66,915.0,972083.0,861269.0
875.0,-20.0,11.32,1049.0,972083.0,1132003.0
875.0,-19.5,12.62,1173.0,972083.0,1415443.0
875.0,-19.0,13.77,1298.0,972083.0,1733189.0
875.0,-18.5,14.64,1418.0,972083.0,2068469.0
875.0,-18.0,15.37,1539.0,972083.0,2436541.0
875.0,-17.5,18.77,1545.0,715062.0,3338207.0
875.0,-17.0,21.86,1546.0,547962.0,4361828.0
875.0,-16.5,24.73,1543.0,429958.0,5537399.0
875.0,-16.0,27.18,1543.0,348679.0,6828197.0
875.0,-15.5,28.87,1536.0,289961.0,8136597.0
875.0,-15.0,30.54,1543.0,246549.0,9656697.0
875.0,-14.5,31.9,1530.0,206826.0,11318209.0
875.0,-14.0,32.92,1531.0,178875.0,13103904.0
875.0,-13.5,33.63,1525.0,154820.0,15021476.0
875.0,-13.0,34.2,1542.0,138734.0,17139014.0
