frequency_mhz,level_dbm,efficiency,buffer_voltage_mv,resistance,pwr_pw
850.0,-30.0,0.24,48.0,972083.0,2370.0
850.0,-29.5,0.23,50.0,972083.0,2571.0
850.0,-29.0,0.21,51.0,972083.0,2675.0
850.0,-28.5,0.16,47.0,972083.0,2272.0
850.0,-28.0,0.2,56.0,972083.0,3226.0
850.0,-27.5,0.22,61.0,972083.0,3827.0
850.0,-27.0,0.22,66.0,972083.0,4481.0
850.0,-26.5,0.24,72.0,972083.0,5332.0
850.0,-26.0,0.29,84.0,972083.0,7258.0
850.0,-25.5,0.38,102.0,972083.0,10702.0
850.0,-25.0,0.52,127.0,972083.0,16592.0
850.0,-24.5,0.77,163.0,972083.0,27332.0
850.0,-24.0,0.76,171.0,972083.0,30080.0
850.0,-23.5,1.47,253.0,972083.0,65847.0
850.0,-23.0,2.08,318.0,972083.0,104028.0
850.0,-22.5,2.9,398.0,972083.0,162953.0
850.0,-22.0,3.95,492.0,972083.0,249015.0
850.0,-21.5,4.91,581.0,972083.0,347255.0
850.0,-21.0,4.12,564.0,972083.0,327231.0
850.0,-20.5,5.5,690.0,972083.0,489772.0
850.0,-20.0,7.0,825.0,972083.0,700171.0
850.0,-19.5,8.24,948.0,972083.0,924513.0
850.0,-19.0,9.55,1081.0,972083.0,1202120.0
850.0,-18.5,10.72,1213.0,972083.0,1513624.0
850.0,-18.0,11.78,1347.0,972083.0,1866516.0
850.0,-17.5,12.57,1474.0,972083.0,2235072.0
850.0,-17.0,13.18,1599.0,972083.0,2630229.0
850.0,-16.5,13.69,1726.0,972083.0,3064631.0
850.0,-16.0,14.02,1850.0,972083.0,3520789.0
850.0,-15.5,13.94,1954.0,972083.0,3927767.0
850.0,-15.0,15.45,2049.0,859422.0,4885144.0
850.0,-14.5,19.11,2049.0,619122.0,6781217.0
850.0,-14.0,22.45,2046.0,468281.0,8939324.0
850.0,-13.5,25.36,2042.0,368130.0,11326879.0
850.0,-13.0,27.83,2038.0,297821.0,13946108.0
850.0,-12.5,29.69,2045.0,250508.0,16694177.0
850.0,-12.0,31.41,2044.0,210810.0,19818490.0
850.0,-11.5,32.64,2033.0,178875.0,23106018.0
850.0,-11.0,33.66,2008.0,150802.0,26737470.0
850.0,-10.5,34.22,2027.0,134707.0,30501228.0
850.0,-10.0,34.58,2025.0,118572.0,34583417.0
850.0,-9.5,34.75,1998.0,102399.0,38984794.0
850.0,-9.0,36.31,2005.0,87955.0,45705474.0
850.0,-8.5,36.22,2048.0,81991.0,51155663.0
850.0,-8.0,35.81,2045.0,73694.0,56748514.0
850.0,-7.5,35.27,2043.0,66549.0,62718433.0
850.0,-7.0,34.67,2042.0,60285.0,69167520.0
850.0,-6.5,34.0,2045.0,54940.0,76119858.0
850.0,-6.0,33.19,2039.0,49872.0,83363831.0
850.0,-5.5,32.32,2042.0,45776.0,91090615.0
850.0,-5.0,31.39,2033.0,41643.0,99250510.0
850.0,-4.5,30.48,2041.0,38519.0,108146135.0
850.0,-4.0,29.35,2043.0,35724.0,116835992.0
850.0,-3.5,28.28,2039.0,32912.0,126322344.0
850.0,-3.0,27.28,2040.0,30438.0,136723832.0
850.0,-2.5,26.27,2045.0,28306.0,147743411.0
850.0,-2.0,25.16,2038.0,26165.0,158740454.0
850.0,-1.5,24.02,2021.0,24015.0,170078742.0
850.0,-1.0,23.07,2034.0,22575.0,183262724.0
850.0,-0.5,22.1,2040.0,21132.0,196933560.0
850.0,0.0,20.91,2010.0,19321.0,209104083.0
862.5,-30.0,0.25,49.0,972083.0,2469.0
862.5,-29.5,0.23,50.0,972083.0,2571.0
862.5,-29.0,0.2,50.0,972083.0,2571.0
862.5,-28.5,0.2,53.0,972083.0,2889.0
862.5,-28.0,0.2,56.0,972083.0,3226.0
862.5,-27.5,0.21,60.0,972083.0,3703.0
862.5,-27.0,0.27,72.0,972083.0,5332.0
862.5,-26.5,0.21,67.0,972083.0,4617.0
862.5,-26.0,0.43,103.0,972083.0,10913.0
862.5,-25.5,0.59,127.0,972083.0,16592.0
862.5,-25.0,0.84,161.0,972083.0,26665.0
862.5,-24.5,1.19,203.0,972083.0,42392.0
862.5,-24.0,1.68,255.0,972083.0,66892.0
862.5,-23.5,2.43,325.0,972083.0,108658.0
862.5,-23.0,3.37,405.0,972083.0,168735.0
862.5,-22.5,4.34,487.0,972083.0,243980.0
862.5,-22.0,5.09,559.0,972083.0,321455.0
862.5,-21.5,4.56,560.0,972083.0,322606.0
862.5,-21.0,5.99,680.0,972083.0,475679.0
862.5,-20.5,7.54,808.0,972083.0,671613.0
862.5,-20.0,9.03,937.0,972083.0,903183.0
862.5,-19.5,10.38,1064.0,972083.0,1164608.0
862.5,-19.0,11.73,1198.0,972083.0,1476421.0
862.5,-18.5,12.81,1326.0,972083.0,1808771.0
862.5,-18.0,13.7,1453.0,972083.0,2171840.0
862.5,-17.5,14.17,1565.0,972083.0,2519563.0
862.5,-17.0,14.9,1700.0,972083.0,2972997.0
862.5,-16.5,15.2,1819.0,972083.0,3403784.0
862.5,-16.0,15.35,1936.0,972083.0,3855736.0
862.5,-15.5,15.23,2043.0,972083.0,4293716.0
862.5,-15.0,18.86,2049.0,704076.0,5962994.0
862.5,-14.5,22.28,2045.0,529089.0,7904199.0
862.5,-14.0,25.27,2042.0,414560.0,10058288.0
862.5,-13.5,27.59,2038.0,336980.0,12325491.0
862.5,-13.0,29.91,2042.0,278151.0,14991008.0
862.5,-12.5,31.6,2042.0,234658.0,17769536.0
862.5,-12.0,33.07,2037.0,198852.0,20866619.0
862.5,-11.5,33.8,2022.0,170866.0,23928013.0
862.5,-11.0,34.5,2033.0,150802.0,27407388.0
862.5,-10.5,34.9,2016.0,130677.0,31101540.0
862.5,-10.0,35.17,2007.0,114533.0,35169331.0
862.5,-9.5,35.16,2010.0,102399.0,39454486.0
862.5,-9.0,36.57,1998.0,86706.0,46040689.0
862.5,-8.5,36.39,2045.0,81358.0,51402750.0
862.5,-8.0,35.82,2041.0,73372.0,56774805.0
862.5,-7.5,35.27,2048.0,66878.0,62715751.0
862.5,-7.0,34.56,2039.0,60285.0,68964435.0
862.5,-6.5,33.83,2046.0,55276.0,75731167.0
862.5,-6.0,32.96,2039.0,50211.0,82800999.0
862.5,-5.5,32.11,2043.0,46119.0,90501723.0
862.5,-5.0,31.18,2043.0,42335.0,98590976.0
862.5,-4.5,30.21,2041.0,38867.0,107177837.0
862.5,-4.0,29.0,2031.0,35724.0,115467500.0
862.5,-3.5,28.04,2041.0,33264.0,125230910.0
862.5,-3.0,27.02,2042.0,30792.0,135417121.0
862.5,-2.5,25.89,2030.0,28306.0,145583975.0
862.5,-2.0,24.81,2024.0,26165.0,156567017.0
862.5,-1.5,24.0,2050.0,24733.0,169914688.0
862.5,-1.0,22.78,2021.0,22575.0,180927619.0
862.5,-0.5,21.82,2027.0,21132.0,194431620.0
862.5,0.0,20.83,2025.0,19684.0,208322749.0
875.0,-30.0,0.25,49.0,972083.0,2469.0
875.0,-29.5,0.23,50.0,972083.0,2571.0
875.0,-29.0,0.23,53.0,972083.0,2889.0
875.0,-28.5,0.22,55.0,972083.0,3111.0
